nyu_id,name
18342,"The Candidate, Yvonne Reeves-Chong"
18343,"Committee to Elect Doricia “Dori” Miller Rivas, Orange County Judge, Group 11 (Nonpartisan)."
18344,Friends of Elizabeth Lockman
18345,"Romney for Utah, Inc."
18346,Bolack For Sheriff
18347,College Affordability LLC (doing business as “Pay for Ed”). The products offered by Pay for Ed (the “Tools”) are a planning tool that estimates your financial situation and suggests potential ideas and concepts regarding the financing of expenses of higher education.
18348,Friends of Ross Ford 2018
18349,Scott Sandall Campaign Fund
18350,Dan David for Congress. 
18351,Misty Servia for County Commissioner
18352,Stand formerly Forest Ethics (EIN: 943331687)
18353,Committee to Elect Tyler Lindholm
18354,Texas Association of Nurse Anesthetists
18355,Club for Growth Action and not authorized by any candidate or candidate's committee.
18356,WhyHunger
18357,Kialo
18358,Committee to Elect George McClellan
18359,"Stacy Brookman For Yuba City Council 2018, ID# 1405424"
18360,Tarkanian for Congress
18361,Friends of John Dutry
18362,Friends of Barrett Davie
18363,"Laurel for State Rep, Victoria Short, Treasurer. Approved by Laurel Steinhauser."
18364,Citizens for Steve Stenger
18365,Steve Allender
18366,"Nick DiCeglie, Republican, for State Representative"
18367,Friends of Bob Schwartz
18368,Natali Fierros Bock for Arizona. Authorized by Natali Fierros Bock.
18369,Sheriff Leaks
18370,Paid for by Ballinger for State Senate.
18371,"Citizens Against BSL, Andrea Roach, Treasurer"
18372,Crum Creek Neighbors
18373,"Committee to Elect Steven Curtis, 217 Palos Verdes Drive, Troy, AL 36079"
18374,"Citizens Congress Inc., a 501 C4 non-partisan, non-profit organizetion registered in the state of Florida."
18375,New York Republican Assembly Campaign Committee
18376,Servant Campaign Fund
18377,Go Africa Network Inc. & Go Africa LLC
18378,Michael Barnes - Munroe Falls City Council at Large 517 Park Ridge Dr Munroe Falls Ohio 44262
18379,Supporters of Jack D. Franks
18380,"Marsy’s Law for Iowa, LLC, 400 East Court Avenue, Suite 110, Des Moines Iowa 50309 Emilio Gonzalez"
18381,and Authorized by the Katko for Congress Committee
18382,Middle East Forum
18383,Friends to Elect Fred Fox
18384,SCMORSEofCOURSE
18385,"O'Brien for Judge, Erin Palmer, Treasurer"
18386,Open Primaries Inc. 
18387,Wes Hart
18388,Honolulu County Republican Party. Not authorized by any candidate or candidate committee.
18389,the Atlantic Coast Pipeline
18390,788 is NOT Medical
18391, The Committee to Elect Fred Dorrell 2018
18392,Elect Daron Morris
18393,the Maine People's Alliance
18394,Elect Scott Comegys
18395,"Paid Political Advertisement, Paid for and Approved by Shawn R. Frost for Indian River County School Board"
18396,"The Friends of Tony G, Eric Rebbert, Treasurer"
18397,"APTS Action, Inc."
18398,"Riggs For Missouri, Sara North Treasurer"
18399,"Aguilera for Indiana, Vanessa Lopez Aguilera Treasurer"
18400,Bryan Zilonis
18401,JJ HQL Training
18402,Councilman Mike DeFusco 
18403,New Jersey for a Better Future
18404,Steve Swenson for Sheriff
18405,Nicky Yollick for House District 5
18406,Forge Leadership Network
18407,Jason Lewis for Congress Inc.
18408,Emerald Ventures
18409,"Richard W Cronshey, candidate for Hays County Commissioner, Precinct 2, Linda G Cronshey Treasurer"
18410,Friends of Mike Ball
18411,Holt for OKC
18412,Noam Kugelmass
18413,and approved by Carol Boston.
18414,Friends of Shelly Hutchinson
18415,Financial Advisor Tim Hayes
18416,"Committee to Elect Tim Wadsworth. 1175 Helicon Rd. Arley, AL 35541"
18417,George Thomas Clark Page
18418,Francis Paul Ripp
18419,Why Court Matter - PA
18420,Vote Chase Turner 21320 Woodland Glen Dr. Northville 48167 MI
18421,Voices for Illinois Children
18422,Californians for More Affordable Homes and Quality Public Schools committee major funding from California Building Industry Association and EdVoice. Not authorized by a candidate or a committee controlled by a candidate.
18423,"Paid For By Swalwell For Congress - P.O. Box 2847 Dublin, CA 94568"
18424,the Committee to Elect Monica Timmerman
18425,Committee to Re-Elect Billy Orgel
18426,Friends of Aaron for County Council
18427,Karen Rose for Sarasota County School Board District 4
18428,Friends of Whitver
18429,White River Valley Electric Cooperative 
18430,Serino 4 NY
18431,Committee to elect Mike Whiting
18432,David Lawrence for County Commissioner District II 
18433,James Dvorak for State Delegate 3
18434,Kelly Priede for State Representative
18435,Jesse Colvin for Congress
18436,Russell For State Rep 2018
18437,Chris4Arizona. Authorized by Christine Marsh
18438,Clarion Project
18439,Public Discourse
18440,Citizens of Bedford for Craig Montri
18441,Paid for by Vote Kerr
18442,Pamela J. Miller and NASW Ohio
18443,Xcel Energy
18444,Amos Onokevbagbe
18445,Friends of Kent Glesener 2018
18446,Defending Main Street. DefendingMainStreet.com. Not authorized by any candidate or candidate's committee.
18447,Committee to Re-Elect Rachel Talbot Ross
18448,and authorized by Run Aaron Run & Aaron Chadbourne
18449,Paul Bussman for State Senate
18450,Brut Media
18451,Eminent Series Group
18452,"the Committee to Elect Elisabeth Espinosa, and the candidate, Non-Partisan, for Miami-Dade Circuit Court Judge (11th Judicial Circuit), Group 8"
18453,Momsen for Commissioner 2018
18454,"Barbara Sanders, nonpartisan candidate for Franklin County Judge."
18455,Falkiner for Trustee Committee
18456,Friends of Cliff Crouch
18457,"Paid for by Friends of SDSU, a coalition of SDSU alumni, business and community leaders. Major funding by Jack McGrory and Robert Payne."
18458,Dallas County Republican Party. Not authorized by any candidate or candidate committee.
18459,"Michael Boylan, Republican, for Jacksonville City Council, District 6."
18460,Goyke for Assembly
18461,Twinkle for Alabama
18462,"Friends of Samir Paul. Michael DeLong, Treasurer"
18463,MHAction
18464,Marpheen Chann
18465,Our Revolution Indy
18466,Homes For Our Troops 
18467,Committee to Elect Alexis Hansen
18468,Paul Davis for Kansas
18469,Ken Carpenter for Iron County Sheriff
18470," Friends of Scott MacMullan; Treasurer, Joseph Donahue"
18471,Video Visions Media Marketing
18472,Paid for by Dan Hughes for State Representative
18473,"Libertarian Party of Polk County, FL"
18474,Santana for Senate 2018
18475,David Leavitt for Utah County Attorney
18476,ZQuintero
18477,New Mexico Working Families Party PAC
18478,Topplr
18479,candidate
18480,Alexandria Ocasio-Cortez 2018
18481,"Morrell for Judge, Chad Caraker, Treasurer"
18482,John Boccieri for Ohio Committee
18483,Celebrity Voice Changer
18484,Neal Simon for U.S. Senate
18485,American Energy Alliance
18486,Movimiento Unión Soberanista
18487,Friends of Frank Divilio
18488,Harper for Indiana . 
18489,Conservation Voters of South Carolina
18490,"Paid for by the New Jersey Democratic State Committee, 194-196 West State Street, Trenton, NJ 08608"
18491,The Baker Committee
18492,Friends of Steve McClure
18493,Acción Revolución - VotoMigrante - Jorge Miranda
18494,Marilyn Brown for NC House
18495,Brady for Congress
18496,the Kentucky Democratic Party
18497,Debbie Goettel - Hennepin County District 5
18498,"Donald J. Trump for President, Inc."
18499,Protect Freedom PAC
18500,Josh Lowenthal For California
18501,"Friends of AnnMarie Abell, Joan C Devlin, Treasurer"
18502,Vote Sofia Aragon
18503,Daniel Didech Campaign Committee
18504,"Citizens for Paul Woody, Jamie Boock Treasurer"
18505,The Committee to Elect Shannon Smith 
18506,Christine Conley
18507,Harpootlian for Senate
18508,Darrell A. Russell for Hampton County Council at Large
18509,Gary Siegwarth
18510,"Chris King, Democrat, for Governor"
18511,AARP Tennessee
18512,KQED
18513,"the Committee to Elect Caldwell for Kansas, Treasurer Jason Conley"
18514,the campaign to elect Malika Sanders Fortier
18515,the Committee to Elect Alessandra Biaggi
18516,United Nations Association of Tampa Bay
18517,"Tom Berryhill for Supervisor 2018 P.O. Box 26 Modesto, California 95350"
18518,"The Committee to Elect Keith Grant, Stacy Archer Treasurer "
18519,"Larsen Jay for Knox County Commission, Kirk Huddleston, Treasurer"
18520,Washington Speakers Bureau
18521,LifeSiteNews
18522,Christian Zimm
18523,Michele Guyton for Baltimore County
18524,South Dakota Watchdog
18525,A.R. Bernard
18526,"Stauf Ent., Inc."
18527,Jeff Jackson for NC Senate
18528,Tim Ivey for County Commissioner
18529,"Friends of Jeff Shawan, Christy Shawan, Treasurer   "
18530,Conservatives for Stringer
18531,Friends of Mary Beth Carozza
18532,The OTAP Show
18533,"Shea Roberts for Georgia, Inc."
18534,Grove Area Chamber of Commerce
18535,"Elect Stephen Evans 2932 Ross Clark Circle PMB 339 Dothan, AL 36301"
18536,Committee to Elect Jen Furman
18537,New York Republican State Committee. Not paid for at taxpayers’ expense
18538,Francys Johnson for Congress
18539,Oshkosh Examiner
18540,George 2018
18541,Brenda Shields
18542,Friends of Chris Smith
18543,"SEIU Healthcare Pennyslvania, Presented by Nurses of Pennsylvania"
18544,"Lennon for Boone | Nila Gupta, Treasurer"
18545,Jermey Ottaway For Marquette City Commission
18546,"Upend, Inc."
18547,Michelle Downey Caldier for State Representative
18548,William Timmons for Congress
18549,"the Committee to Elect Ronda Walker, P.O. Box 3403 Montgomery, AL 36109"
18550,Mercy For Animals
18551,Be the Change PA
18552,Minnesotans for Line 3
18553,Congressman Lloyd Smucker
18554,ElevateMN
18555,Lara for a Better New Mexico
18556,Friends of Barry Glassman
18557,NRATV
18558,Jason Binder for Alpharetta
18559,Newsmax
18560,Matt McNeil/Progressive Citizen X
18561,"Committee to Elect Brenda Boatman for State Representative. Ellis McMath, Treasurer."
18562,Milwaukee 2020 DNC Committee
18563,"The Coalition for a Better Illinois 6th (CBIL6), a network of grassroots groups across the 6th Congressional District of Illinois who share a core set of values based on the beliefs that people in the United States deserve equal and fair treatment and that a successful democracy requires an informed and engaged public."
18564,La Crosse County Republican Party
18565,Minnesota Ag Energy Alliance
18566,Johnny Mack Morrow Senate Campaign
18567,Resolute Free Press
18568,Schimel for Attorney General
18569,"Peter Sage, the author of UpClose with Peter Sage, 305 Harvard Place, Medford, Oregon 97504. Contact me at peter.w.sage@gmail.com "
18570,Zegers for Assembly
18571,Charles Stone for Belmont City Council 2018
18572,Restore the Delta
18573,"Chris Chung for Mayor, 316B East Ruby Ave, Palisades Park, NJ 07650"
18574,CFOG - Citizens for Orderly Growth
18575,"the Committee to Elect Katherine R. Gaulke, Treasurer Mary K. Burke"
18576,SARAH RICHMAN
18577,"Friends of Michael Victorino P.O. Box 3085, Wailuku, HI 96793"
18578,Friends for Yvanna Cancela
18579,Democrats for Hillary Clinton
18580,the PA Food Merchant Association and American Beverage Association
18581,"Young for Iowa, Inc."
18582,Joe Meek for Crystal River Mayor
18583,"Citizens for Joseph Schanno, Paul Chesnik Treasurer"
18584,"Joe Cluster for Maryland, Diana Waterman Treasurer"
18585,Oklahomans for Constitutional Integrity
18586,The Palmetto PAC. Not authorized by any candidate or candidate committee. www.palmettopac.org
18587,The Washington Times
18588,Intellectual ProperTees
18589,Jesse for Nevada
18590,Howard for Supervisor District 3
18591,"Friends to Elect Pat Rowe Kerr - Gayla McKinnie, Treasurer"
18592,Friends of Jeff Williams
18593,Amy Perruso
18594,"Andy Clark for Georgia, Inc."
18595,Center for Union Facts
18596,USA Features Media LLC
18597,Committee to Elect Kelly Mims
18598,Kenna Smoot Treasurer
18599,Joe Walsh
18600,NIAC Action 
18601,Will Barnett
18602,Mike Sannella for San Marcos City Council
18603,The Texas Monitor
18604,Del Vecchio for Mayor
18605,"Friends of Jen Jordan, Inc."
18606,Mike Gill (State of Corruption)
18607,Austin Redmon for Circuit Court Clerk
18608,Paid for by Dr. Norman Quintero for US Congress FEC # C00660803
18609,Committee to Elect Will Morin
18610,Solange for Scottsdale
18611,Christians United for Israel
18612,"Maria Markhasin-Weekes for Broward County Circuit Court Judge, Group 46, Non Partisan"
18613,Texans for Natural Gas
18614,"Anne Arundel County Democratic Central Committee,  Robert Haynes Treasurer"
18615,The Committee To Elect Martha Newton
18616,Texas Right to Life
18617,Committee to Elect Valerie Haskins
18618,Portside
18619,TS
18620,Realtime Trump
18621,Lightfoot for Chicago
18622,Darren Soto for Congress.
18623,Nick Martin for Local Office
18624,"Celina for Texas. Carolyn Aschbacher, Treasurer"
18625,350 Philadelphia
18626,The Committee to Elect Marie McCourt
18627,"Paulette V. Armstead, Democrat for Florida House, District 92"
18628,Paid for by the Tennessee Democratic Party
18629,New Direction NJ
18630,Tucker McClendon for School Board 
18631,JVMI
18632,Connecticut Public Radio
18633,Vote for Tom Walters. Treasurer Thomas Frank.
18634,Campaign to Elect Annie O'Connell for Jefferson County Circuit Judge
18635,Unitarian Universalist Service Committee
18636,Paid for by Andy Levin for Congress
18637,"Kevin Whiteside for County Commissioner 2018 12520 N 432 Rd, Adair, OK 74330"
18638,"Palmetto Futures, Columbia, South Carolina"
18639,Clean Energy For New England
18640,Political Views of a Black Evangelical
18641,Committee To Elect Katy Steele Barone
18642,PCP Paul/Casey Productions
18643,"Eric Zahnd for Platte County Prosecutor, Dana Babcock Treasurer."
18644,"Adam F. Mirza, Esq."
18645,The Humane Society of the United States
18646,The Committee to Elect Suraj Patel
18647,American Heart Association
18648,Taxpayers for Mitchell
18649,Michael J. Bullock for White County Sheriff 2018
18650,The Minuteman Blog
18651,Neighbors for Judy Appel for Assembly 2018. FPPC # 1397430
18652,Friends of Andy Coleman
18653,Chris Johnson for Attorney General
18654,Serve America Movement
18655,Merrill 2018
18656,Friends of Danielle Schonbaum
18657,"Friends of Scott Goldberg, Andre Smotherman, Treasurer"
18658,"PAID FOR BY A STRONGER VERMONT, 1747 PENNSYLVANIA AVE. NW, SUITE 250, WASHINGTON, DC 20006, REPUBLICAN GOVERNORS ASSOCIATION, CONTRIBUTOR"
18659,IP Video Market Info Inc.
18660,"Elect Marv Taylor, 1247 2nd Ave, Newport, MN"
18661,University of Michigan
18662," the House Republican Campaign Committee, Inc."
18663,"Texans for Senator John Cornyn, Inc."
18664,Eye Heart World
18665,"Calcara for Kansas - Brett Hoedl, campaign treasurer."
18666,Jack Houghteling for 18
18667,American Bail Coalition
18668,Vote Mosley for House
18669,Governor Bill Walker
18670, VOTE FOR LOONAN 1221 EAST 4TH AVENUE SHAKOPEE MN 55479
18671,"Eric Mikkelson for Mayor. Brendon Jenks, Treasurer."
18672,SARAH FOR WISCONSIN
18673,"Jeff Ford for State Rep - Jean Barwick, Treasurer"
18674,Kate Stucky for Webster County Treasurer
18675,Friends of Robert Bunda
18676,"ArtProfiler, Austin's Premiere Online Cultural Magazine"
18677,Raymond Henningson Jr
18678,COMMITTEE TO ELECT HILLARY SHAW
18679,New York State Laborers' Union
18680,"Vote Helga Luest - Jennifer Sinclair, Treasurer"
18681,the Committee to Elect James C. Fields
18682,Heath for North Carolina
18683,Shiloh Israel Children's Fund
18684,Nelson for Texas
18685,"Bizer & DeReus, LLC"
18686,The committee to Elect Kenneth Rezendes
18687,Blackwelder for Wake County
18688,Middlesex County Federation of Democratic Women
18689,Preserve Wild Santee
18690,Henry Branham Campaign Fund
18691,Pennsylvania Taxpayers Dollars
18692,Friends of Deni Taveras 
18693,Garcia for Governor. Authorized by Garcia for Governor.
18694,Kendra Seeley for Carbon County Commissioner
18695,AARP North Carolina
18696,Nathaniel Gray
18697,Jim Bonner for PSC
18698,Committee to Elect Matt Shelby
18699,Friends of Paul Milde
18700,Susan Ellenberg
18701,Patients for Prescription Access
18702,Nevadans for a Clean Energy Future
18703,Angela Witwer for State Representative
18704,"Authority to Elect Ed Hale Jr., David Wright, Treasurer"
18705,Linda Andrei MD for Congress
18706,"Dierdre Paul, Republican Candidate for Mayor of Englewood, NJ"
18707,Reclaim New York
18708,Shaun Lee O'Sullivan
18709,"Paid and Prepared by Friends of Peter McLaughlin  3425 Sixteenth Ave S, Mpls, MN 55407"
18710,Ben Pak for Board of Equalization
18711,Rob Ross for Folsom City Council ID# 1385285
18712,The Economic Opportunity Institute
18713,Keith Rollman
18714,GOP Making Sense
18715,Nelson Faerber for Secretary of State
18716,Friends of Brett Smith
18717,"State of Hawaii, Office of Elections"
18718,Rosemary Bayer for State Senate - Michigan District 12 Supporters
18719,Neumann for Colorado
18720,Likewise Media
18721,Cheryl Aichele
18722,"Authority: Friends of David Wilson, Sharon Bauer, Treasurer"
18723,The Friends to Elect Sam Hammar
18724,The Committee to Elect Alex Bezanson
18725,Austin Graff
18726,the Committee to Elect Alan Grayson.
18727,Public Citizen
18728,"Friends of Andy Van Wye; Paula Pappas, Treasurer "
18729,"Vote Ramos,  NW 1420 Gilman Blvd #2268, Issaquah, WA 98027"
18730,"Craig Fishel for State Representative, Gary Powell, Treasurer"
18731,Palm Beach County is Watching You Donald Trump
18732,Assemblymember Brian Maienschein
18733,Indivisible OC 45
18734,Hildreth Institute
18735,HIGHTOWER FOR ALABAMA
18736,First Electric Cooperative
18737,Eugene Zakhareyev
18738,WeThePeopleHolsters 
18739,Elect Mia J Johnson Sullivan County Commission Campaign Committee. Treasurer: Anita Morrell
18740,"and approved by Melissa Souto for 18th Circuit Judge, Group 24"
18741,"Anthony Rodriguez, Republican,  for State Representative District 118"
18742,"Scott Stadthagen Campaign P.O. Box 1512 Hartselle, Alabama 35640"
18743,The Committee to Elect Zachary Parker 2018
18744,Naidu for Council
18745,Random House
18746,"By authority: Friends of Sheila Ruth, Thomas K. Smith, Treasurer"
18747,Paid for by Myel for School Board 2018. Committee ID #140136
18748,Tom Farmer for Benton Mayor Campaign
18749,Paid for by Marcia LeMay for Ogdensburg City Court Judge 
18750,People for Farnsworth
18751,New York Civil Liberties Union - NYCLU
18752,Adams for Arizona | Authorized by Talonya Adams
18753,Grist
18754,Santabarbara for Assembly
18755,Heather Jefts Campaign
18756,"John Reeves & Save Lake Kachess, PO BOX 33, Fall City WA, 98024"
18757,American Chemistry Council
18758,NM Religious Coalition for Reproductive Choice
18759,"Hatfield 2018. Loretta Chory, Treasurer. Approved by Susan Hatfield. "
18760,Friends of Bob Weiner
18761,The Friends of Mary Lightbody
18762,Friends of Bridget Valverde
18763,Barbuto for Commission
18764,Connecticut Education Association
18765,Benjamin Armas
18766,Guslick for Sheriff
18767,No Nuclear Bailout
18768,"Friends of Regina Williams, Brett Hess Treasurer"
18769,The Wilderness Society
18770,Paid for and authorized by Capuano for Congress Committee
18771,Daniel Alexander for Barnwell
18772,Committee to Elect John Hart to Whitman County District Court
18773,Friends of Fatmata Barrie
18774,Circle C Area Democrats
18775,VoteVets PAC
18776,Elias Rojas For State House
18777,Patient Access for Louisiana
18778,"Steve Ahlquist, writer/editor of UpriseRI"
18779,"Friends of Alice Cain; Jenni Rooney, Treasurer"
18780,The committee to elect Chris Werthe
18781,USA for UNHCR
18782,Iron Triangle Press
18783,Friends of Karla Silvestre 
18784,Ty Alper for School Board
18785,"Edgardo Hernandez, Democrat, for State Representative, District 87"
18786,Mathew D. Blanchfield
18787,Friends of Judge Bob Hughey
18788,Friends of Kristofer Munn
18789,People for Julie Simpson
18790,Yale Program on Climate Change Communication
18791,Jimmy Smith for District 20
18792,The Committee to Elect Veleria M Levy
18793,Utah Policy
18794,"Authority Friends of Rick Bowers, Sheryle Bowers Treasurer"
18795,"Bishop for Prosecutor, James Kreitler Treasurer"
18796,Loudoun Constitutional Conservatives
18797,Committee to Elect Rick Olson To House of Representatives
18798,Washington Alliance for Jobs and Clean Energy
18799,"Zach York, York for Vermont. 1191 North Ave, Burlington VT."
18800,"Bill Lee for Tennessee, Inc. - Fred Decosimo, Treasurer"
18801,EMILY's List
18802,Future in America
18803,Fix Our Schools RI
18804,Anita For Arizona 
18805,Friends of Dwayne Thompson
18806,Boston Climate Action Network
18807,Sabrin for Senate
18808,William Benfer for Congress
18809,Kolker for HD38
18810,Paid For By Friends of Patti Rodgers Morrisette
18811,Whit Hughes for Congress
18812,Ken King for State Representative
18813,Power The Future
18814,The Five Towns Jewish Times
18815,Osborne For Arizona House
18816,Union of Concerned Scientists
18817,"DUH - DEMAND UNIVERSAL HEALTHCARE is a not for profit organization whose mission is to promote Universal Healthcare, SinglePayer Healthcare, Medicare for All via HR676 and S1804.  We are a not for profit organization licensed as such in Springfield, IL.  We do not have an IRS - based non profit status, so donations are not tax-exempt."
18818,Mike Dockery
18819,My Shop Therapy
18820,Pat Vaughn for Utah State Senate
18821,"The Winners, LLC"
18822,American Beverage Association
18823,Ashleigh N. Croft
18824,Friends to Elect Eaddy Sams
18825,Northeastern Minnesotans for Wilderness
18826,"Joe Kaufman, Republican, for U.S. Congress, Florida – District 23"
18827,Midwest Electric 
18828,Kalen Gallagher for San Jose City Council District 9 2018 | FPPC #1396162
18829,Arizona Democratic Party. Not authorized by any candidate or candidate's committee.
18830,"Committee To Elect Christine Rhoades, Lori Marble, Treasurer."
18831,Friends of John Delaney
18832,"Katie Tripp, Democrat, for State Representative, District 25"
18833,Alfred A. Knopf
18834,Vote Marie Robb Campaign
18835,Bartholomew County Democratic Party
18836,"Liz for Duluth; PO Box 202, Duluth MN 55801"
18837,Emerging American Majorities
18838,Never Again - Colorado
18839,Grier for State House
18840,Friends of Joel Judd
18841,"Ed Turanchik for Tampa Mayor, Non-Partisan"
18842,"Jim Shea for Maryland, John Lalley Treasurer"
18843,"Team Justin Brown, Danette Sherrell, Treasurer"
18844,urbcaster media dba 3blackguyswithamic
18845,Andrew Grant for Congress
18846,"Freedom Watch, Inc."
18847,John Chiang for Governor 2018
18848,"Sara Alijewicz for County Court Judge, Group 5, Non-Partisan."
18849,Lauren S. Kruskall
18850,Stokes for Missouri
18851,Brad Sostack for Congress
18852,the Committee to Elect Lynn Perry 
18853,"Daria Lohman for AZ Senate,  Authorized by Daria Lohman"
18854,the Illinois Education Association
18855,Support Pescadito Environmental Resource Center
18856,John Wolfe for U.S. Senate
18857,Clergy for a New Drug Policy
18858,Aspire Gear
18859,"Jesse O'Hara, 2533 Snowy Plover Dr. Lakeland, FL. 33810"
18860,the Eastchester Democratic Committee
18861,"Oklahoma Watch, a nonprofit, nonpartisan news organization."
18862,Meghan for Denver
18863,Smoky Mountain Values PAC
18864,Scott Ferguson for AMA Board of Trustees
18865,Nebraska Rural Electric Association
18866,The Committee to Elect PJ Tanner Sheriff
18867,"Scott Anderson for Judge, Andrea Riffel Treasurer"
18868,"Friends of Michelle Deatrick, PO Box 130584 Ann Arbor MI 48113"
18869,Future Generations Advocacy Project
18870,"Travis Cummings, Republican, for State Representative"
18871,Mike Naig for Iowa Agriculture
18872,Nancy Robbinson For Orange County School Board Chair (Nonpartisan)
18873,the Show-Me Institute 
18874,MARCO RUBIO FOR SENATE
18875,Jeremy Matlow for City Commission 
18876,Committee to Re-Elect Ray Ward
18877,Cleveland TN News. Not an Endorsement
18878,Friends of Susan Krebs
18879,Rock Island Preservation Society
18880,Christian L. Valiente Committee To Elect For Congress
18881,Kirsten Kennedy for Congress
18882,JB for Governor
18883,The Hill
18884,"Friends of Julie Reiley, Jeanne Taylor Treasurer "
18885,"Livingston County Democratic Executive Committee, 8028 Grand River, Woodland Plaza Suite 7, Brighton, MI 48114. Not authorized by any candidate or candidate committee."
18886,Vish Viswanath City Council District 6
18887,the Maine AFL-CIO
18888,Friends of Jacobi Crowley
18889,SupChina
18890,ACLU of Alabama
18891,Friends of Mike Hanna
18892,"and approved by Judge Robert F. ""Bob"" Diaz for Broward County Court Judge, Group 10, Non-Partisan"
18893,"Patrick Kelly for Douglas County, Michel Loomis, Treasurer"
18894,Rod Odenbach for Sheriff
18895,Radinovich for Congress
18896,Loudoun Economic Development
18897, Friends of Jack Duran for Supervisor 2018
18898,Working Families Alliance 
18899,News Procession
18900,Jacobs for Judge
18901,Root for Sheriff 
18902,Committee to Elect Brandon Bernier for Council
18903,Bill Cimbrelo for U.S. Congress
18904,Linda Gorton for Mayor
18905,Neil Kinnon
18906,Mynor Vargas
18907,12 Peers Theater
18908,Joan Clyborne for SC House
18909,The Committee To Elect Matt Koleszar
18910,"Carol Lawrence, Democrat, for Florida House of Representatives."
18911,"Samuel Bagenstos for Justice, 2370 E. Stadium Blvd., No. 310 Ann Arbor, MI  48104"
18912,Citizens Count
18913,"Harris for MD12, Aaron Sacks, Treasurer."
18914,"Wisconsin Right to Life, Inc."
18915,David Brown for State Court Judge
18916,Recovery Advocacy Project 
18917,Conservative Gear
18918,Joni's Roast and Ride
18919,"Raghib 2018 - Starr L. Unwin, Treasurer - Approved by Raghib Allie-Brennan"
18920,Mike Carey for State Senate
18921,Udall for Us All
18922,the Committee to Elect Chelsea Baldwin
18923,the Climate Museum
18924,FirstQuoteHealth
18925,Mid Atlantic LECET
18926,KYPP - a progressive pro labor PAC
18927,Committee to elect Joseph Howe
18928,the Houston Federation of Teachers 
18929,Kevin Reid for DeLand Commission 
18930,the Employment Policies Institute
18931,Pima County Democratic Party
18932,Harm Reduction Ohio
18933,Energy4US
18934,Circa
18935,"Friends of Raychel Proudie; Sarah Willey, Treasurer"
18936,Deborah Gonzalez for GA
18937,Jack Rushing for Sheriff
18938,Smart Health Choice
18939,Citizens for Karen Echols
18940,AARP New Hampshire
18941,"Diana Arezzo, Ph.D., concerned private citizen, solely for the purpose of increasing post reach"
18942,"Friends of Sheldon Laskin, Sam Novey, Treasurer"
18943,"Washington Electric Cooperative, Inc."
18944,New Jersey Working Families Alliance 
18945,RT Transparency
18946,"Friends of Melissa Ellis - Melissa G. Stanton, Treasurer"
18947,"Mike Alvarez, Democrat, for Florida House, District 62."
18948,The New York Campaign for Patient Safety
18949,Citizen Action of New York
18950,Michael Sales
18951,kBoulevard
18952,Paid for by San Mateo Deputy Sheriff’s Association
18953,"Democrats for Education Reform DC IEC. 641 S Street NW, Washington, DC 20001. Christopher Chambers, Treasurer. A copy of our report is on file with the Director of the Office of Campaign Finance of the DC Board of Elections."
18954,"Friends of Dale Lane, Mark White, Treasurer"
18955,"Friends of Nick Schroer, Josh Murphy - Treasurer"
18956,"Ian Shetron for State House | PO Box 60 | Flushing, MI 48433"
18957,Paid for by the National Mining Association
18958,Patrick Colbeck for Governor
18959,Joshua for Arvada
18960,Grayslake Teachers
18961,Our United Community
18962,Committee to Elect Scott Schmig for Grant County Assessor
18963,"Question PAC PO Box 426 Ephrata, WA 98823 - Not affiliated with any political candidate or campaign"
18964,Supporters of Matt Bennett
18965,The Committee to Recall Mayor William Laforet
18966,"This is a paid promotion for featured interviews and shows on Peachtree Corners Life website and podcasts, which is owned by Mighty Rockets LLC. based in Peachtree Corners, GA"
18967,EisLive At YT New York
18968,the Center for Immigration Studies
18969,"Committee to Elect Mike Shay; Linda Nguyen, Treasurer"
18970,Friends of Jorge Elorza
18971,Committee to Save Our Neighborhoods
18972,"Luetkemeyer for Senate  Al Landes, Treasurer"
18973,The New York Immigration Coalition
18974,Karl H. Fockler for State's Attorney
18975,Elect Luke Pruitt
18976,SEIU Local 2015
18977,LAROSE FOR OHIO
18978,Peter Gaddy For Pensacola City Council District 4
18979,Public Interest Communications Association - PICA
18980,Gayle McLaughlin for Lt. Governor FPPC#1396385
18981,The Chicago School of Professional Psychology
18982,Peter G. Peterson Foundation
18983,"McSally for Senate, Inc. "
18984,Keystone Progress
18985,Polilit & Grit 
18986,Acosta for Assembly 2018
18987,National Trust for Historic Preservation
18988,the Concord-Bethel Democratic Committee
18989,Carolyn Crampton (25446958)
18990,Drivers United
18991,William F White For US Senate
18992,The Committee to Retain Judge Brian A. Iten
18993,Colorado Pols
18994,Tim Canova For Congress 2018
18995,"Citizens For Williams Folden. Harold E. Hoffman, Treasurer."
18996,Our Schools Now
18997,Texas Values
18998,Derickson K For Congress
18999,"Joe Mullins, Republican, for Flagler County Commission, District 4"
19000,Digital Impact & 
19001,"Authority: Bryan DiGregory for State's Attorney, Susanne Hayman, Treasurer"
19002,"""Electing Emma"" for Adams County"
19003,Hanks for Idaho
19004,"Committee to Elect Loren Graham, James C Lowe Treasurer"
19005,Bryan Starrette
19006,Amy DeGise for HCDO Chair
19007,the Committee to Elect John Nickelson
19008,The Committee To Elect Blake Rubin District Attorney
19009,GLASSMAN FOR CORPORATION COMMISSION
19010,Aronoff for Congress
19011,COMMITTEE TO ELECT MICHAEL MALONEY
19012,Caraveo for Colorado
