nyu_id,name
5469,Dr. Carol M. Swain
5470,"and approved by David Frank, non-partisan candidate for 2nd Judicial Circuit Judge, Group 12"
5471,Emerson College Polling
5472,The Campaign to Elect Adam R. Bossert
5473,A.R. Bernard
5474,Patti Anderson for Minnesota State Representative HD38B.  Prepared and paid for by Anderson Volunteer Committee.
5475,"Win Without War, a program of the Center for International Policy."
5476,"This message has been authorized and paid for by Republican Governors Association, Michael G. Adams, Treasurer. This message has not been authorized or approved by any candidate or ballot issue committee."
5477,Michael Geary for Rhode Island House 38
5478,the Tea Party Nation and is not authorized by any candidate or candidate's committee.
5479,Save the Children US
5480,"By Authority: Friends of Tom Hucker, Dennis Desmond, Treasurer"
5591,Brent Webster Consulting LLC
5481,"Color of Change PAC, not authorized by any candidate or candidate’s committee. "
5482,"John Russo, Candidate"
5483,Stephanie Cummings
5484,the Committee to Elect Ellen Daigle Doskey.
5485,Bay City Beacon
5486,"Tom Lovell for House of Representatives, Julia E. Hampton, CPA, Treasurer"
5487,Lake County Democratic Party - Michigan
5488,Cordray/Sutton Committee
5489,"the Rick Burnham Campaign, P.O. Box 2213, Tuscaloosa, AL 35403"
5490,"Bridge Magazine, Michigan's nonpartisan, nonprofit news service"
5491,the Committee to Elect Stephanie Pitcher
5492,"Teesistance, a company devoted to selling progressive T-shirts."
5493,"Political advertisement paid for and approved by Chris Crowley, Republican, for State Attorney, 20th Judicial Circuit."
5494,Texans for Joe Straus
5495,Barbara Allen for Wyoming House District 16
5496,Pathway to Victory
5497,COMMITTEE TO ELECT STEVE WATKINS
5498,The Progressive Caucus of Mid Michigan
5499,Javier Manjarres for Congress
5500,Friends of Victor Ramirez
5501,by Citizens to Elect Allison Russo. 
5502,Bonebreak 2018
5503,The Committee to Elect Johnny Gardner Horry County Chairman 
5504,Cartwright for Congress.
5505,Robert Torres for City Council
5506,Civil Justice Association of California
5507,Collin County Republican Party
5508,The Prosper Group
5509,Cote for Maine
5510,Sooner Tea Party
5511,Patriot Majority USA
5512,Joel Desilets
5513,Willie Wilson
5514,Cumulus Media NYC Partner
5515,Moms Clean Air Force
5516,"O'Brien Whitt Publishing, LLC"
5517,Clark For Show Low JP
5518," Citizens for Matt Dernoga, George Arnold, Treasurer"
5519,MIKE MILLER FOR CONGRESS
5520,Westcott for DA 2018
5521,Friends of Charles Johnson
5522, Josh Hawley For Senate
5523,"Meet Your DA, a project of the ACLU Foundations of California"
5524,Robert H Hunter
5525,the Foundation for Independent Voter Education
5526,"Committee to Elect Rich DePalma, Theresa Bastian Treasurer. This campaign has agreed to comply with the contribution and expenditure limits of the Austin Fair Campaign Ordinance."
5527,Hancock-Wood Electric Cooperative at Kelleys Island 
5528,"Friends of J.D. Merrill, Josh K. Russakis, Treasurer. "
5529,AARP Louisiana 
5530,Shantel Krebs for Congress
5531,Citizens for Theresa Schmitt
5532,"Justice San Diego supporting Genévieve Jones-Wright for District Attorney 2018, sponsored by Alliance San Diego Mobilization Fund. Committee major funding from: Quinn Delaney"
5533,The Young Democrats of Utah
5534,"Raghib 2018 - Starr L. Unwin, Treasurer - Approved by Raghib Allie-Brennan"
5535,Apologia Christian Ministries
5536,Friends of David Green CPA
5537,Huot For House 
5538,Friends of Jen McMillin
5539,the Committee to Elect Gary Waddell for San Mateo County Superintendent of Schools
5540,the Marin County Republican Central Committee
5541,"Political advertisement paid for and approved by Rhonda Lopez, Republican for State Representative, District 115"
5542,Texas Public Policy Foundation
5543,Bill Jones
5544,FRIENDS OF RENEE HOAGENSON
5545,Camelot Education
5546,Citizens to Elect James D. Gailliard
5547,Grassroots Supporters of Hans Riemer
5548,Committee to Elect Mike Armano
5549,Voters for Tanya Cabala for State Representative
5550,"Authority: Citizens to Elect Seth Howard, James Appel, Treasurer."
5551,Stabenow for Senate
5552,"Citizens for Tom Dernoga, Clemente Diasgranados, Treasurer"
5553,Friends of Eduardo Rosas
5554,Stuart Holmes for Thurston County Auditor
5555,Nevadans for a Clean Energy Future
5556,Ricky Bell for School Board District 1
5557,Paid for by SCHMUCK for AZ Senate
5558,Security is Strength PAC
5559,"Committee to elect Norton for Nelson 250 E Lake St Sand Lake, MI 49343"
5560,Napa Vision 2050
5561,Progress Virginia
5562,Hohensee for Brown County Sheriff Committee 
5563,The Kids Union
5564,COMMITTEE TO ELECT HILLARY SHAW
5565,Jeff Matemu For Congress
5566,NaturalizeNY
5567,Bilirakis for Congress
5568,Lindsey for Congress
5569,"Common Interest Services, Inc."
5570,Bronna Kahle
5571,Friends of Paul Buhr
5572,Service Employees International Union
5573,Vicki Nohrden
5574,Kevin Fisher for Murfreesboro City School Board
5575,Elect Darin for House
5576,"Verum Tax and Accounting, LLP"
5577,Sheriff Tony Chavis
5578,David Donofrio for Ohio
5579,"Committee to Elect Cory Jane English to Idaho State Senate, Karen Parke Treasurer."
5580,Big Sky Values PAC
5581,"Brady McNulty, a guy who draws cartoons"
5582,"Johncito Peraza, Community Services Commissioner"
5583,The Gayted Community
5584,Neal Simon for U.S. Senate
5585,Friends of Anna Ward Sukmann
5586,Synthisophy
5587,Congresswoman Terri Sewell
5588,Florida FairTax Educational Association for the education of all citizens on the FAIRtax. 
5589,"Clark Shultz for Insurance Commissioner, Kenneth Abitz, Treasurer"
5590,Free Press Action Fund
5592,"Paid for by The Friends of Dan O'Neill, Dan O'Neill, Treasurer"
5593,Ned for CT. Richard Smith Treasurer. Approved by Ned Lamont.
5594,S. Daniel Carter
5595,Rebecca M. Benally for San Juan County  Commissioner 
5596,Brian Watson for Colorado Treasurer
5597,"Question PAC PO Box 426 Ephrata, WA 98823 - Not affiliated with any political candidate or campaign"
5598,Himes for Congress
5599,Counted
5600,"Lynch for Congress Committee. Brian Miller, Treasurer"
5601,Put Louisiana First. Not authorized by any candidate or candidate comittee.
5602,Jo Ann for Portland City Council Pos. 3
5603,NYLCV
5604,Friends of Paul Johnson
5605,"Friends of Scott Berkowitz, MD; Brian Avrunin-Treasurer"
5606,"INDGA11 For a Better GA Super PAC, Inc."
5607,Jesse Parks for State Rep.
5608,Paid for by New River Valley Indivisible and not authorized by any candidate or candidate’s committee.
5609,factboxdottv an independent news and opinion organization
5610,Friends of Mark Gordon
5611,League of Women Voters Education Fund
5612,"Anbex, Inc."
5613,Rick Green for Congress
5614,Walter Rand for Judge
5615,Garrick McFadden For Congress
5616,Shareblue Media
5617,Pennsylvania House Republican Caucus
5618,Vote Phill Wright for House District 19
5619,"Mississippi County Electric Cooperative, Inc. "
5620,Tech for Campaigns 
5621,Citizens for Chris Slusser
5622,Susan Shelton Perry
5623,Friends of Rodney Barber
5624,Reddy for City Council 2018
5625,"Paid for by People for Solon, Charlie Solon, Treasurer."
5626,"Anthony Lewis for Judge of the Los Angeles Superior Court, Office No. 63 2018"
5627,New York State Nurses Association 
5628,Pd Pol Ad for by the Pete Gallego Campaign 
5629,Citizens For Mitchell
5630,"Andy Clark for Georgia, Inc."
5631,"and Approved by La’Rae Hendrix for County Judge, Group 8"
5632,"Great Lakes Beacon, 215 S. Washington Sq., Suite 150, Lansing, MI 48933"
5633,Friends of Tanya Hasbrouck for Chancery Court Judge
5634,"Lister Reeves for State Representative 200 Savannah Drive Enterprise, AL 36330"
5635,Ann Fields
5636,Committee to Elect Michael Fulbright State Representative
5637,Re:store Justice
5638,New Direction NJ
5639,"The Committee to Elect William Thomas ""Dub"" Duston Prosecutor, Justin Young Treasurer"
5640,Washington Community Action Network
5641,"Cascade County Democrats - Bill Strizich, Chair"
5642,"Travis and Victoria Cox, PEC members"
5643,Mic
5644,Committee to Elect Pauline Wendzel
5645,Friends of Mark Herbert
5646,Mitch Caldwell for City Council 2018
5647,Friends of Karen Heggen
5648,Brad Boles 2018
5649,Coloradans for Responsible Energy Development
5650,Thomas McMasters
5651,Cooper Nye for Congress 
5652,Adam Schiff for Congress
5653,Rob Ross for Folsom City Council ID# 1385285
5654,the Committee to Recall Judge Perksy
5655,Charlie Stadtlander
5656,Cindy Axne for Congress
5657,"Tarnas for State House, P.O. Box 6882, Kamuela, HI 96743"
5658,All* Above All Action Fund
5659,"Andy Voyles for Williamson County School Board - Brian Cournoyer, Treasurer"
5660,Re-Elect Judge Ulloa 2018
5661,Todd Rauch for Alabama
5662,The Bronx County Young Democratics
5663,Debbie Nez Manuel for AZ Senate and Authorized by Debbie Nez Manuel
5664,Texas Association of Nurse Anesthetists
5665,weldonforcoroner
5666,Priorities USA Action and Senate Majority PAC. Not authorized by any candidate or candidate's committee.
5667,"Sonya Murray Anderson For Missouri, Max Murray Jr. Treasurer."
5668,Hudson County View 
5669,Barbara L'Italien for Congress
5670,"VERV EXP, LLC"
5671,Friends of Deb Jung
5672,"Phil Sims Guntersville, Al. 35976"
5673,"Paulette V. Armstead, Democrat for Florida House, District 92"
5674,Oregonians for Better Government
5675,Sara Menlove Doutre Campaign
5676,Committee to elect Joseph Howe
5677,Texans for Chris Paddie
5678,"Committee to Elect Allison Quast-Lents 502 S. University, Mt. Pleasant, MI 48858"
5679,"Friends of John Imes 1008 Edgehill Drive Madison, WI 53705 Ed Reisch, Treasurer"
5680,Citizens for Page
5681,City of Cedar Park
5682,Committee to Elect Valerie Haskins
5683,Defend Oregon
5684,Loftus 2018 Committee 
5685,"Lane Kilgore 122 CR 14 Muscadine, AL 36269"
5686,The Jefferson Griffin Committee
5687,Attorney Chas Calenda
5688,Manchester Republican Committee
5689,Tim Walz for Governor
5690,BAPAC: Bangladeshi American Political Action Committee
5691,Helena Chase Birdwell for Barren County Clerk
5692,Hunger Free Pennsylvania
5693,"Protect Freedom PAC and not authorized by any candidate or candidate’s committee.  332 W. Lee Highway #405, Warrenton, VA 20186."
5694,Indiana Commission for Higher Education
5695,Judicial Crisis Network 
5696,Californians for High Quality and Affordable Healthcare PAC
5697,Friends of Jennifer Brannan
5698,Libertarian Party of Manatee County
5699,The Committee to Elect Jennifer L. Hensal
5700,"Joe Durso, Republican, for Seminole County Commission, District 4"
5701,"the Committee to Elect John Bartosh, Jeana Bartosh, Treasurer"
5702,"Paid for by Elect Kevin Meyer – 4020 Winchester Loop, Anchorage, AK 99507"
5703,Committee to Elect Stuart Black
5704,EK's Daddy's Decals
5705,Paid for by the Committee to Re-elect Commissioner George Bowman
5706,U.S. Term Limits
5707,"Sara Michael for Missouri, Maxwell Rademan Treasurer "
5708,Oconee County Democratic Party
5709,WADE DARIUS For Congress Committee 
5710,Push Digital 
5711,Shifa for House- AZ District 18
5712,"Supporters of Jerry Walker, by Authority Larry Olson Treasurer"
5713,Fog Horn Reports
5714,Friends of Mary Beth Carozza
5715,Donohue For Representative HD 10
5716,McDaniel for House Committee
5717,Tennesseans For Quality Early Education PAC
5718,"Citizens for Antonio Hayes; Joseph A. Powell, Treasurer "
5719,Mercy Corps
5720,Ben Boehl
5721,All* Above All
5722,The Office of Congressman Andy Biggs 
5723,Summer in the fall
5724,The Alaska Right To Life Committee
5725,"Jane Goodwin for Sarasota County School Board, District 5. "
5726,Elizabeth Heng for Congress
5727,Feinstein For Senate 2018
5728,Columban Center for Advocacy and Outreach
5729,Dialysis Patient Citizens 
5730,"Michael Daniels for Orange County School Board, District 3. "
5731,Thomas DeGise Election Fund
5732,SENATE LEADERSHIP FUND. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. WWW.SENATELEADERSHIPFUND.ORG
5733,Michael J. Bullock for White County Sheriff 2018
5734,"the Keith Ellison for Attorney General committee, PO Box 80824, Minneapolis, MN 55408"
5735,"Melvin Hasting for Circuit Judge, 1400 County Road 1422, Cullman, AL 35055"
5736,Mike Lee for Attorney General
5737,Darrell Link for State Representative
5738,Area 5 Democratic Club
5739,"Paid by Jim Overton, Republican, for Duval County Tax Collector "
5740,"LD 42 Good Government Slate, Chris Scholtes, Treasurer"
5741,Friends of Victor Minjares for Prosecutor.
5742,the Republican Party of Florida.  Not authorized by any candidate or candidate's committee.
5743,Friends of Bill Post PAC
5744,Constitutional Rights PAC
5745,Committee to Elect Virginia Crews
5746,Bartholomew County REMC
5747,"Marsy's Law for Idaho, L.L.C"
5748,Neighbors for a Better Lakeview
5749,Kansas Democratic Party
5750," CITIZENS FOR WASINGER, MARK DUNN, TREASURER"
5751,Capitol Intelligence Group Turning Swords into Equity (®)
5752,Giving Care 
5753,Julie Tucker for State Representative
5754,"and approved by Bill Carlson for Tampa City Council, District 4."
5755,Denver Elections
5756,Compassion & Choices
5757,The Committee To Elect George McGill Mayor
5758,Foundation for Liberty & American Greatness (FLAG)
5759,Convention of States Action
5760,RedBlueTracker
5761,John Bell Committee
5762,"Scott Adams, Republican, for County Commissioner"
5763,AJC
5764,The Bedminster Democratic Committee
5765,Friends of Neil Combee
5766,Not One Penny
5767,Conservative Republicans of Texas
5768,Freedom Fest
5769,NCADA
5770,"Political advertisement paid for and approved by Joel Fritton, Esq., Republican, for Hernando County Clerk of Circuit Court and Comptroller"
5771,Klobuchar for Minnesota
5772,Campaign to elect Lee Castillo
5773,Friends of Marc Korman
5774,Friends of Chasteen 2018
5775,Animal Matters
5776,Willmeng For Grassroots Power
5777,INDY Week
5778,Friends of Joe Sam Queen
5779,The More Perfect Union Podcast
5780,"South Central Arkansas Electric Cooperative, Inc. "
5781,Goyke for Assembly
5782,Friends of Elizabeth Scott (R)
5783,"Friends of Shelly Hettleman, Jodi Schwartz, Treasurer"
5784,PIVOT - The Progressive Vietnamese American Organization
5785,"Friends of Jalisi - Keith Timmons, Treasurer"
5786,Elect Satcowitz 12 Prospect Ave Randolph VT 05060
5787,Committee To Elect Omar K. Proctor
5788,"Peter Flores Campaign, Stuart Knowlton, Treasurer"
5789,Friends of Eric Williams
5790,"Richard W Cronshey, candidate for Hays County Commissioner, Precinct 2, Linda G Cronshey Treasurer"
5791,"Friends of Team 46 Slate. Chris Madaio, Treasurer"
5792,CTE Kevin Coleman for Michigan
5793,"Citizens for Free States, LLC"
5794,Kellen For Congress
5795,CU Denver Political Science Department
5796,Socially Responsible Agricultural Project 
5797,Progress Puerto Rico PAC and not authorized by any candidate or candidate's committee.
5798,"The Milltown Democratic Organization - 40 Washington Avenue #34 - Milltown, NJ 08850"
5799,Annette Teijeiro for Congress
5800,Committee To Elect Pranjal Vachaspati
5801,PAID FOR BY TEMPLETON FOR GOVERNOR
5802,Rocky Works for Us
5803,Gunnison County Democratic Party
5804,"Common Cause, a nonpartisan, grassroots organization dedicated to upholding the core values of American democracy."
5805,Laura Cox for State Senate
5806,Frank Z Riely Jr
5807,the Campaign to Elect Mary Martinez White
5808,The American Association of Diabetes Educators
5809,Loudoun Constitutional Conservatives
5810,Paul Cason for State House 2018.
5811,The North Carolina Homeowners Alliance
5812,freinds of John Myers for Sheriff
5813,Citizens for Tom Morrison
5814,"Yes on 793, Inc."
5815,Gumbo PAC
5816,Friends of Doug Arnold
5817,Joda for TN-30
5818,The Kodel Party for America the Beautiful.
5819,Steve Sheldon for State Representative campaign
5820,Friends of David Nygaard
5821,Rotter for Assembly 2018
5822,Jevin D. Hodge
5823,Sharon Springs Neighbors 
5824,Paid for by the Democratic Central Committee of Shasta County and not authorized by any candidate or candidate's committee.
5825,White River Valley Electric Cooperative 
5826,"Debbie Lima, a constituent of CA48"
5827,Burstein for Brookline
5828,Henry County Republican Party
5829,Boredom Therapy LLC
5830,Dallas County Republican Party. Not authorized by any candidate or candidate committee.
5831,Committee to Elect Mindy Domb
5832,Mauro Congressional Campaign Team
5833,Miller for Georgia Inc
5834,Veteran Loan Benefits
5835,Heller for Senate
5836,Gearman for Sheriff
5837, Strong Public Schools Nevada
5838,"Families & Teachers for Antonio Villaraigosa for Governor 2018, sponsored by California Charter Schools Association Advocates. Committee major funding from Reed Hastings, Eli Broad and Michael Bloomberg. Not authorized by a candidate or a committee controlled by a candidate."
5839,Wiley for DuPage County.  All contributions are reported to the State Board of Elections.
5840,Cup of Joe Politics Podcast
5841,"O'Brien for Judge, Erin Palmer, Treasurer"
5842,Civic Action Network
5843,District 45 Republicans
5844,"Paid for by Jessica Sutter for SBOE (Chris Tessone, Treasurer) 121 13th St NE #301 Washington, DC 20002 A copy of our report is filed with the Director of Campaign Finance of the District of Columbia Board of Elections"
5845,The Pharmaceutical Research and Manufacturers of America
5846,Charlene Metoyer for NMUSD Trustee Area 2 2018 • FPPC #1366906
5847,John R Symcox for State Senate 2018
5848,Vote Yes CH
5849,Paid for by Communications Workers of America COPE Account
5850,American Civil Liberties Union
5851,United Teamsters Slate
5852,Mayhew for Maine
5853,Jack Miller Down to Business
5854,Opportunity Scholarship Fund
5855,Dowling for Auditor
5856,Toms River GOP
5857,O'Donnell for Congress
5858,"Ryan Torrens, Democrat for Attorney General"
5859,Jason Walker
5860,Jason Nichols for Congress
5861,McCreight for Assembly
5862,Larry Potter for County Mayor
5863,"Paid for by Judge Beal for JP, PO Box 9322, Missoula, MT 59807"
5864,"the Justin Henry Campaign; Glorias Dixon, Treasurer"
5865,"Friends of Will Ainsworth  7520 Browns Valley Rd. Guntersville, AL 35976"
5866,Kristen Carlson for Congress
5867,Oliverio for Supervisor FPPC#1394828
5868,Mike Clark for Washoe County Assessor
5869,U.S. Representative Will Hurd
5870,Friends of Marty Quinn Senate 2018
5871,Cole for State Rep
5872,The Committee to Keep Judge Shannon Murdock
5873,"Melony Bell, Republican for State Representative."
5874,"Linda Yates, Republican, For Florida State House Representative District 74"
5875,Holmberg For Senate
5876,the American Heart Association.
5877,"David L. Keyes, CPA, ACCA, CFE for Auditor-Controller/Treasure Tax-Collector 2018 FPPC# 1402638"
5878,"Nichols for Judge, Ann Peterson Golubski, Treasurer"
5879,"Friends of Jeff Shawan, Christy Shawan, Treasurer   "
5880,The Corner at Brush Creek
5881,"Paid for by Michael L. Magasinn for Judge 2018, FPPC #1385514"
5882,America's Essential Hospitals
5883,Deck of Deplorables
5884,Brad Thurman 4 Sheriff
5885,Keep and Bear
5886,the committee to elect Donna Sipes for Coroner
5887,"Committee to Protect and Preserve Foster City — Yes on Measure P, FPPC# 1404940."
5888,Tedeschi for Congress
5889,Friends of Joel Judd
5890,Reed Gusciora for Mayor
5891,No Trump Lexington
5892,The Committee for Ranked Choice Voting
5893,"Friends of Bob Dixon, B.J. Webb, Treasurer"
5894,Friends of Joe Webster
5895,FINCA International
5896,Nancy Thomas for School Board 2018
5897,the American Heart Association
5898,"Friends of Jon Bumstead, 2186 E 72nd Street, Newaygo, MI 49337"
5899,New American Media Group LLC
5900,"Monique Diaz for Judge, Dr. John D. Edwards, Treasurer"
5901,Friends of Mike Cunningham
5902,Stewart for Senate
5903,Tom Mix for Cleburne County Judge Campaign
5904,"the Campaign to Elect Bill Veitch for District Attorney. P.O. Box 81 Birmingham, AL 35142"
5905,Campaign to Elect Stephen Browning
5906,"Fraser For 15; Kyle Johnson, Treasurer "
5907,Teri Lyn Bernero For MSU Board of Trustees | 617 Seymour Ave. Lansing MI 48933
5908,Friends of Kevin Samuel Thomas
5909,by Peter Churchman
5910,Aroostook County Democratic Committee 
5911,Sheriff Joseph Lopinto
5912,Jimmy Panetta for Congress
5913,Mike Kelly for Congress
5914,Tricia Duncan of Keep Families Together
5915,"Jay Zembower, Republican, for Seminole County Commission District 2"
5916,Independents for Ted Howze
5917,The Committee to Elect Betsy Riley
5918,The Truth about Brandy Hambright
5919,Hildreth Institute
5920,Michael Henrici
5921,SAVE Action PAC
5922,RobertEFord2018Campaign
5923,Patriots United for Freedom PAC 
5924,National Domestic Workers Alliance
5925,"Committee to Elect Mike Perrone Jr., James Whipp, Treasurer"
5926,Gary Siegwarth
5927,Rixon for NC House 9
5928,"Belinda Arroyo Law Office, PLLC"
5929,"Paid and Prepared by Friends of Peter McLaughlin  3425 Sixteenth Ave S, Mpls, MN 55407"
5930,UCOMM Blog
5931,Bob Casey for Senate
5932,"Lira Bravo Law, PLLC"
5933,The New York Immigration Coalition
5934,"Friends of James Howard, William C. Woodcock, Treasurer"
5935,"Citizens for Accountable Taxation, Inc. - A 501c3 Nonprofit Organization (Fair Property Taxes for All New Jersey)"
5936,Kennedy for US Senate
5937,Clean Power Virginia
5938,Monroe County Democratic Committee
5939,Nelson for New York
5940,"Laura Smith-Everett for Kansas. James Everett, Treasurer."
5941,"Freedom Watch, Inc."
5942,Committee to Elect Keith Hartman
5943,"Baird for 38. Joshua Steele Kelly, Treasurer. Approved by Baird Welch-Collins."
5944,"Jimmy Patronis, Republican, for Chief Financial Officer"
5945,Matt Herman for Council
5946,Bolack For Sheriff
5947,KT Musselman Campaign
5948,"Friends of Sarah Elfreth; Michael G. Miller, Treasurer"
5949,Nathan Fletcher For Supervisor 2018
5950,"Stand for Alaska Vote No on 1, 200 West 34th Avenue, PMB 1219, Anchorage, AK 99503. Marleanna Hall, chair, Aaron Schutt, Jaeleen Kookesh, Joey Merrick, and Sarah Lefebvre, co-chairs, approved this message. Top contributors are Kinross Fort Knox, Fairbanks, Alaska, Sumitomo Metal Mining Pogo LLC, Delta Junction, Alaska and Donlin Gold, Anchorage, Alaska."
5951,"Carroll Taxpayers Coalition, E. Wilson treasurer."
5952,Molinaro for New York
5953,Citizens for Karen Echols
5954,Knute for Governor.
5955,Camapign to Elect Jen Gibson
5956,Iowa Food and Family Project
5957,Richard Briggs
5958,"Californians Against Cruelty, Cages, and Fraud – No on Prop 12 – Sponsored by Humane Action Fund"
5959,"Health Reform Team, Inc."
5960,Capital Group Properties
5961,"Toby Overdorf, Republican, for State Representative. The maximum contribution allowed by Florida law is $1,000 per individual or business. Contributions are not deductible for federal income tax purposes. Toby for House Paid by Toby Overdorf, Republican, for State Representative; "
5962,Mae Beavers for County Mayor
5963,Lissie Stahlman
5964,"""Electing Emma"" for Adams County"
5965,Ben Bartlett for Assembly 2018
5966,Justin Wilson For Alexandria Mayor
5967,National Association of Manufacturers
5968,Nevada State Democratic Party
5969,Catholic Relief Services
5970,Friends of Felisha Leffler
5971,TRAVIS ALLEN FOR GOVERNOR 2018
5972,Forward Not Back. Not authorized by any candidate or candidate's committee.
5973,Friends for Donna Sheldon
5974,"McSally for Senate, Inc. "
5975,"Schwab for SOS, Debra Edler, Treasurer"
5976,The Capitolist
5977,Friends of Dee Oliver
5978,Schwab for Colorado
5979,Florida Alliance of Planned Parenthood Affiliates
5980,The Committee To Elect Heather Macre. Authorized By The Committee To Elect Heather Macre.
5981,Ricki Ruiz
5982,Dana Hamp Gulick for PA97
5983,"Detrick for Council 2016 City Elk Grove, CA"
5984,"Nancy VanReece 4 Metro Council, NVR4D8, treasurer   "
5985,The Shadow League
5986,Brad Perry for Texas
5987,Burtness4Recorder
5988,Glenn Walp
5989,Committee to Elect Lana Theis
5990,Jim Jubak
5991,Jim Hester
5992,Ellman for IL Senate D21
5993,Claire Wilson for Senate
5994,McGill for Governor
5995,One Ohio Now
5996,McConkey For Delegate
5997,Lambda Legal
5998,the Orange County Young Republicans
5999,"Gabe for Council, Bill Baker, Treasurer"
6000,AARP Kentucky
6001,NumbersUSA
6002,Dan Bongino
6003,Citizen Action for Safe Energy
6004,Jennifer Hernandez for Clerk
6005,Healthcare for All Virginians
6006,OurStates
6007,Wes Powell
6008,Lea Marquez Peterson for Congress
6009,AMERIPAC
6010,"By authority: Friends of Sheila Ruth, Thomas K. Smith, Treasurer"
6011,Jimmy Smith for District 20
6012,Texas Right to Life
6013,"Clarke White for House Committee 504 Candlewood Dr. Enterprise, AL 36330"
6014,MN350
6015,Sarah Riggs Amico for Lt. Governor 
6016,Val Montgomery for IL41
6017,LGBTQ Victory Institute
6018,Councilman Daniel Valenzuela
6019,National Religious Campaign Against Torture
6020,The Committee to Elect Kenneth Rezendes
6021,Lou Barletta For Senate
6022,"j.c.Ritterson, Committee of Thirteen PAC"
6023,"Sean M Parks, Republican for Lake County Commissioner, District 2"
6024,Friends of Paul Corderman
6025,Foundation for Individual Rights in Education
6026,Evan Vincent for State Senate 2018
6027,Mississippi Center for Public Policy
6028,Campbell 4 Maryland
6029,"Maria Horn for 64, Shelley Harms, Treasurer. Approved by Maria Horn."
6030,Keep our Republican Solicitor
6031,Tennessee Secretary of State
6032,Trump Bites
6033,Freedom Partners Shared Services
6034,Organizing Upgrade
6035,Patrick Vincent
6036,#flipthefirst
6037,"Check In Michigan, the Michigan Municipal League & the Michigan Townships Association "
6038,Will Barntt
6039,Citizens for Schmidt
6040,"the Steve Obsitnik for Governor Committee, Joseph Sledge, Treasurer; Approved by Steve Obsitnik."
6041,Pedigo for State House 
6042,Now or Never NC
6043,"the committee to elect Clinton Neal. Joe Stephens, Treasurer"
6044,community volunteers
6045,Dominion Energy
6046,The Committee for Justice 
6047,"Kansans for Kobach, Bob Dool, Treasurer."
6048,The Law Firm of Ayo & Iken
6049,Illinois Family Institute
6050,Eilen Kiely for Oregon HD53
6051,Paid for by Speak Out CNY
6052,Friends of Sherrod Brown
6053,Dr. Jen Campbell for City Council 2018
6054,"Patients for Affordable Drugs, Inc."
6055,Paid for by Dan Hughes for State Representative
6056,"Sentrix Technologies, LLC"
6057,"Citizens to Elect Janice Rich, HD 55"
6058,Michael May
6059,Friends of Bronsten Kossow
6060,The committee to elect Randy Blankenship Erlanger Mayor 2018
6061,Home Improvement Deal
6062,Rick Scott for Florida
6063,Seth Leibsohn for Congress 
6064,MARCO RUBIO FOR SENATE
6065,Rocket City Young Democrats
6066,Michael Yakubovich for State Rep
6067,Lori Callahan for State Senate 2018
6068,"Anderson for Alabama, P.O. Box 2337 Montgomery, AL 36102"
6069,Northeast Supply Enhancement
6070,Environmental Media Association
6071,Friends of Don S. Guzman
6072,Chris Pappas for Congress
6073,Friends for Anna Moeller 
6074,Civitas Institute
6075,CTE Helen Broom
6076,The Auto Alliance
6077,"Jeff Ford for State Rep - Jean Barwick, Treasurer"
6078,Sears For Justice
6079,Dan Ward for Congress
6080,Association of Missouri Electric Cooperatives
6081,Richard McNally for Circuit Judge
6082,Armstrong for Congress.
6083,"John Cortes, Democratic Candidate for Florida House, District 43."
6084,"Lacey Rae Corbin for Dixie County School Board, District 5"
6085,Re-Elect Sheriff Gore 2018
6086,Mike Espy for Senate
6087,Chris Murphy for State House
6088,Hamilton Vein Center
6089,"David Hiles, Candidate for Prince George's County Democratic Central Committee"
6090,Ribons for Judge 2018 Election Committee FPPC# 1401159
6091,Burke4TNHouse Campaign Committee
6092,Conservatives Against Media Manipulation
6093,Vital for Colorado
6094,Janice Weiner for Senate
6095,Clay for Georgia
6096,Pat Harris for US Senate
6097,"Friends of Craig Christenson, 21136 Jayhawk Dr. Chugiak, AK 99567"
6098,Pennsylvania Taxpayers Dollars
6099,The Committee to Defend The President
6100,Republicans for the Rule of Law
6101,The Committee to Elect James Organ
6102,Geneva Believer
6103,Archambault for State Senate
6104,Bruce White
6105,Waldron for Oklahoma 2018.
6106,McCurdy for Judge 2018
6107,CTE Kevin Kuros
6108,BLENDtw
6109,Guy Lebida for House
6110,Bill Troutman for PA Senate 2018
6111,Mark Green for Congress.
6112,the Progressive Change Campaign Committee PAC and not authorized by any candidate or candidate's committee. Contributions to the PCCC are not deductible as charitable contributions for federal income tax purposes.
6113,American Policy Advocates
6114,Committee to Elect Vincent Buzek
6115,Chris Carlos for District Attorney 2018
6116,Friends of Paul Milde
6117,"Paid for by NJ 7 Citizens for Change, Inc. (www.NJCitizensforChange.org) and not authorized by any candidate or candidate's committee."
6118,Campaign for Anne McGraw; Treasurer Jen Cirulli
6119,"Siva R Krishna, who is not representing any political party."
6120,Janice Arnold-Jones for Congress
6121,D'Andre Anderson for School Board
6122,Charles River Bistro
6123,Kent Carper for County Commission
6124,Better Schools Anaheim
6125,Frank Moe Candidate For Moffat County Commissioner
6126,the Kentucky Democratic Party
6127,Auburn Seminary
6128,Texas Association of Health Plans
6129,Humane PA 
6130,Committee to Elect Julia Pulver
6131,Human Rights Watch
